,SP_kinetics_test_5um_cavity_11-11-2021_16h34_29s,SP_kinetics_test_5um_cavity_11-11-2021_16h34_47s,SP_kinetics_test_5um_cavity_11-11-2021_16h35_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h35_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h36_17s,SP_kinetics_test_5um_cavity_11-11-2021_16h36_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h37_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h37_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h38_17s,SP_kinetics_test_5um_cavity_11-11-2021_16h38_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h39_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h39_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h40_17s,SP_kinetics_test_5um_cavity_11-11-2021_16h40_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h41_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h41_47s,SP_kinetics_test_5um_cavity_11-11-2021_16h42_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h42_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h43_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h43_47s,SP_kinetics_test_5um_cavity_11-11-2021_16h44_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h44_49s,SP_kinetics_test_5um_cavity_11-11-2021_16h45_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h45_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h46_17s,SP_kinetics_test_5um_cavity_11-11-2021_16h46_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h47_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h47_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h48_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h48_47s,SP_kinetics_test_5um_cavity_11-11-2021_16h49_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h49_47s,SP_kinetics_test_5um_cavity_11-11-2021_16h50_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h50_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h51_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h51_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h52_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h52_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h53_17s,SP_kinetics_test_5um_cavity_11-11-2021_16h53_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h54_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h54_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h55_17s,SP_kinetics_test_5um_cavity_11-11-2021_16h55_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h56_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h56_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h57_19s,SP_kinetics_test_5um_cavity_11-11-2021_16h57_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h58_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h58_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h59_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h59_49s,SP_kinetics_test_5um_cavity_11-11-2021_17h00_17s,SP_kinetics_test_5um_cavity_11-11-2021_17h00_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h01_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h01_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h02_17s,SP_kinetics_test_5um_cavity_11-11-2021_17h02_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h03_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h03_47s,SP_kinetics_test_5um_cavity_11-11-2021_17h04_19s,SP_kinetics_test_5um_cavity_11-11-2021_17h04_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h05_19s,SP_kinetics_test_5um_cavity_11-11-2021_17h05_49s,SP_kinetics_test_5um_cavity_11-11-2021_17h06_17s,SP_kinetics_test_5um_cavity_11-11-2021_17h06_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h07_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h07_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h08_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h08_47s,SP_kinetics_test_5um_cavity_11-11-2021_17h09_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h09_47s,SP_kinetics_test_5um_cavity_11-11-2021_17h10_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h10_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h11_17s,SP_kinetics_test_5um_cavity_11-11-2021_17h11_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h12_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h12_49s,SP_kinetics_test_5um_cavity_11-11-2021_17h13_17s,SP_kinetics_test_5um_cavity_11-11-2021_17h13_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h14_19s,SP_kinetics_test_5um_cavity_11-11-2021_17h14_47s,SP_kinetics_test_5um_cavity_11-11-2021_17h15_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h15_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h16_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h16_47s,SP_kinetics_test_5um_cavity_11-11-2021_17h17_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h17_49s,SP_kinetics_test_5um_cavity_11-11-2021_17h18_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h18_49s,SP_kinetics_test_5um_cavity_11-11-2021_17h19_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h19_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h20_19s,SP_kinetics_test_5um_cavity_11-11-2021_17h20_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h21_17s,SP_kinetics_test_5um_cavity_11-11-2021_17h21_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h22_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h22_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h23_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h23_49s,
1720.426,7.652106E-5,4.719E-5,6.935241E-5,9.910833E-5,3.039934E-5,8.777408E-5,4.372305E-5,3.607272E-5,5.206963E-5,4.778467E-5,5.069907E-5,4.648891E-5,3.869391E-5,4.835112E-5,5.613016E-5,3.557323E-5,5.70606E-5,7.635015E-5,6.826872E-5,3.892304E-5,7.74334E-5,8.66951E-5,6.242675E-5,4.251341E-5,8.231421E-5,2.774404E-5,4.50182E-5,2.974322E-5,7.181357E-5,7.071847E-5,6.807779E-6,5.271429E-5,5.165415E-5,4.89298E-5,0.0001117619,4.710007E-5,9.359787E-5,5.960424E-5,4.818846E-5,6.154275E-5,5.591953E-5,6.179131E-5,6.501923E-5,9.023354E-5,6.019095E-5,6.91521E-5,4.764708E-5,4.408654E-5,7.113095E-5,2.544652E-5,4.828989E-5,5.847574E-5,8.914861E-5,4.076363E-5,3.465877E-5,8.539361E-5,3.328519E-5,4.835118E-5,7.55069E-5,3.749079E-5,5.631176E-5,2.401096E-5,5.494022E-5,5.183019E-5,9.092352E-5,3.069125E-5,6.241679E-5,5.130468E-5,3.464627E-5,5.540176E-5,2.219036E-5,4.171062E-5,3.451166E-5,2.346434E-5,5.394626E-5,5.620104E-5,6.619949E-5,8.041601E-5,7.051927E-5,5.993317E-5,3.733686E-5,8.110277E-5,8.016118E-5,4.344904E-5,4.858635E-5,4.689577E-5,7.308913E-5,6.961308E-5,6.486025E-5,7.677547E-5,5.037415E-5,3.075716E-5,7.781079E-5,4.483166E-5,4.152507E-5,9.246505E-5,6.26142E-5,2.587413E-5,4.096323E-5,5.121019E-5,
1716.569,5.180472E-5,4.982025E-5,6.009347E-5,8.757495E-5,6.153702E-5,7.758381E-5,3.4886E-5,5.089223E-5,5.062815E-5,4.840962E-5,2.719258E-5,3.855183E-5,3.155228E-5,2.378074E-5,5.672485E-5,3.172249E-5,4.285308E-5,4.936935E-5,5.245681E-5,5.940474E-5,7.477085E-5,3.406536E-5,5.683084E-5,2.357105E-5,8.581764E-5,3.600269E-5,3.028132E-5,4.035645E-5,4.6148E-5,4.758658E-5,3.824695E-5,4.101172E-5,3.763533E-5,5.466187E-5,0.0001087221,2.837342E-5,0.0001101835,6.844402E-5,4.011329E-5,7.550621E-5,6.019852E-5,8.165086E-5,6.068209E-5,4.855636E-5,3.750246E-5,6.078659E-5,3.420777E-5,4.585666E-5,5.764431E-5,2.559885E-5,2.690177E-5,6.406086E-5,0.0001300505,2.861045E-5,4.242672E-5,8.760848E-5,2.349087E-5,3.967941E-5,0.000102483,5.614829E-5,3.525891E-5,1.580843E-5,2.583225E-5,5.019127E-5,9.462933E-5,2.001677E-5,4.154963E-5,5.82525E-5,3.781494E-5,6.134981E-5,1.591857E-5,3.525193E-5,1.188878E-5,4.101432E-5,3.67924E-5,4.188012E-5,4.655123E-5,9.917175E-5,6.38799E-5,6.526297E-5,7.983558E-5,7.722703E-5,7.992773E-5,2.53682E-5,4.100897E-5,2.144746E-5,4.866277E-5,4.399718E-5,7.388513E-5,9.202961E-5,5.177824E-5,3.772094E-5,7.554001E-5,3.775272E-5,3.099552E-5,7.474633E-5,6.571512E-5,5.875348E-5,4.785187E-5,5.174183E-5,
1712.711,2.889579E-5,7.02087E-5,4.411465E-5,4.520097E-5,5.619364E-5,7.580445E-5,4.18075E-5,7.610658E-5,3.971596E-5,6.713106E-5,2.212142E-5,6.565543E-5,4.148198E-5,2.869718E-5,7.289021E-5,4.647961E-5,3.057703E-5,2.988921E-5,5.094982E-5,7.876337E-5,7.423661E-5,5.624661E-5,7.799844E-5,7.149911E-6,8.419698E-5,4.237726E-5,2.418744E-5,5.049937E-5,3.172029E-5,4.72806E-5,6.184608E-5,4.522642E-5,3.22145E-5,7.329714E-5,8.781299E-5,4.894095E-5,9.206968E-5,5.63392E-5,4.08765E-5,8.327715E-5,8.705811E-5,9.509209E-5,5.448797E-5,3.504096E-5,4.304831E-5,6.043794E-5,4.038564E-5,5.140515E-5,3.200452E-5,1.889758E-5,4.614048E-5,6.185915E-5,0.0001111583,3.522267E-5,3.615735E-5,6.121532E-5,3.529122E-5,3.623748E-5,0.0001027959,6.779641E-5,3.417007E-5,1.668688E-5,3.918085E-5,2.554167E-5,8.044223E-5,3.865475E-5,2.524221E-5,4.817122E-5,4.279837E-5,5.630323E-5,3.709672E-5,4.670373E-5,2.421744E-5,3.485996E-5,5.68975E-5,4.655145E-5,4.841132E-5,9.259411E-5,5.403494E-5,5.202581E-5,7.49605E-5,8.261595E-5,6.937173E-5,3.399627E-5,5.524532E-5,3.979341E-5,2.469052E-5,5.922373E-6,8.776713E-5,8.806431E-5,2.952401E-5,7.579866E-5,6.502039E-5,4.254086E-5,3.353302E-5,5.979585E-5,0.0001023892,5.76544E-5,4.50149E-5,5.893526E-5,
1708.854,5.624825E-5,0.00010266,4.517949E-5,0.0001075177,7.412305E-5,9.034006E-5,9.880678E-5,7.110919E-5,4.966652E-5,8.846835E-5,5.739409E-5,0.0001126349,0.0001279289,7.48183E-5,0.0001127637,9.573966E-5,6.8911E-5,5.898321E-5,7.615976E-5,0.0001178483,9.613226E-5,9.036742E-5,0.0001150019,7.37833E-5,0.0001134545,0.0001083524,6.648926E-5,8.96225E-5,5.054706E-5,0.0001031637,0.0001213261,9.293531E-5,9.759345E-5,0.0001157607,0.0001219573,1.385977E-5,8.7038E-5,0.0001068454,7.44217E-5,0.0001032428,0.0001048417,0.0001049076,7.347495E-5,8.450633E-5,4.463003E-5,7.058807E-5,7.226937E-5,0.0001002766,8.85956E-5,7.518257E-5,8.139226E-5,7.506226E-5,8.871749E-5,6.23455E-5,5.074011E-5,4.683393E-5,9.929018E-5,6.043068E-5,0.0001100376,8.747319E-5,7.57236E-5,9.27674E-5,0.0001250872,6.69946E-5,0.000100602,4.585387E-5,6.946715E-5,9.277667E-5,6.917903E-5,8.830427E-5,7.52983E-5,8.975589E-5,6.36083E-5,8.107697E-5,7.371303E-5,6.347914E-5,7.97328E-5,0.0001039508,4.914602E-5,7.062923E-5,0.0001233494,0.0001225734,9.1412E-5,5.92043E-5,0.0001061583,0.0001036212,6.902753E-5,3.827276E-5,0.0001164865,0.0001254152,8.120523E-5,0.0001516388,0.0001114617,9.483684E-5,3.359251E-5,9.883717E-5,0.0001206662,4.506545E-5,6.974181E-5,6.098016E-5,
1704.996,0.0001649704,0.0001985557,0.0001635441,0.000231166,0.000209686,0.0002147466,0.0002236251,0.0001906712,0.000158724,0.0001916859,0.0001977231,0.0002220763,0.0002777624,0.0002388148,0.000239646,0.0002239904,0.0002047471,0.0001849101,0.0002238431,0.0002320216,0.0002167045,0.0002120848,0.0002194886,0.0002100836,0.0002032603,0.0002472147,0.000207927,0.0002172118,0.0001900124,0.0002216825,0.0002398604,0.0002153156,0.0002158628,0.0002323255,0.0002716883,0.0001546983,0.0002077874,0.000252954,0.0002368478,0.0002089108,0.0002143868,0.0002133112,0.0002206629,0.000213786,0.000183499,0.0002042674,0.0001790884,0.0002317403,0.0002336063,0.0002281697,0.0001955963,0.0002161365,0.0002284165,0.0001763213,0.0001958035,0.0001726104,0.0002374924,0.0002121412,0.0002285383,0.0002073302,0.0002240692,0.0002364939,0.0002756128,0.0002141103,0.0002227518,0.0001695495,0.0002158243,0.0002153592,0.0002054265,0.0002160217,0.0002048628,0.0002125498,0.0001859221,0.0002367099,0.0001976933,0.0001941995,0.0002276207,0.0002128249,0.0002011219,0.0001915868,0.0002811183,0.0002679739,0.0001768436,0.0001904018,0.0002187607,0.0002288887,0.0002110759,0.0001488772,0.0002062332,0.0002581884,0.0001904187,0.0002789383,0.0002562478,0.0002332828,0.0001878912,0.0002088589,0.0002132746,0.0002105901,0.0002068798,0.0001845216,
1701.139,0.0003184323,0.0003571076,0.0003434566,0.0004028806,0.0003796915,0.0004046711,0.000397646,0.000372047,0.000363096,0.0003673535,0.0004021157,0.0003870618,0.000466979,0.0004336546,0.0004162626,0.0003952383,0.0003717362,0.0003591091,0.0004074397,0.0004085472,0.0004144826,0.0003883986,0.0003886072,0.0003930442,0.0003613356,0.0004428899,0.0004139687,0.0003978677,0.0003964384,0.0003694453,0.000390041,0.0003798631,0.0003865893,0.0003918947,0.0004475852,0.0003612269,0.0003910625,0.0004327763,0.0004411334,0.0004063061,0.000382321,0.0003996974,0.0004229012,0.0003934359,0.0003773535,0.0003886526,0.0003345911,0.0004145538,0.0004152246,0.0004114313,0.0003891204,0.000414643,0.0003963526,0.0003951208,0.0003992667,0.000380175,0.0004209139,0.0003884466,0.0003804416,0.000390974,0.0004109901,0.0004135729,0.0004378076,0.0004112742,0.0003802806,0.0003829536,0.0004086877,0.0003833813,0.0004029021,0.0004112264,0.0004205113,0.0003898542,0.0003569532,0.0004222382,0.0003848347,0.0003743562,0.0004094214,0.0003881489,0.0004084912,0.0003734138,0.0004549559,0.0004499739,0.0003366483,0.0003754883,0.0004061978,0.0003897737,0.000384879,0.0003398786,0.0003483668,0.0004338989,0.0003847411,0.0004574805,0.0004575092,0.0004410968,0.0003997974,0.0003743555,0.0003914277,0.0004096868,0.0004033494,0.00035908,
1697.281,0.000466277,0.0004950234,0.0005100173,0.0005343836,0.0005382805,0.0005391547,0.0005475588,0.0005091298,0.000531708,0.0005239284,0.0005708787,0.0005267237,0.0006038891,0.0005750206,0.0005499246,0.0005362859,0.0004859843,0.0004869275,0.0005361497,0.000572448,0.0005546922,0.0005345736,0.0005467646,0.0005584073,0.0005202965,0.0006107588,0.0005731648,0.000547022,0.0005758694,0.0005160265,0.0005242422,0.0005235423,0.0005206093,0.0005190097,0.0005528749,0.0005235424,0.0005454164,0.0005515527,0.0005803263,0.0005731782,0.0005211061,0.00058121,0.0005881443,0.0005352402,0.0005387758,0.0005376486,0.0005067537,0.000578585,0.0005609651,0.0005673755,0.0005457441,0.0005592321,0.0005239389,0.00057137,0.0005558838,0.0005430104,0.0005790569,0.0005286595,0.0005122691,0.0005272825,0.0005435068,0.0005443458,0.0005469276,0.0005532695,0.0004946809,0.0005498133,0.0005524956,0.0005293405,0.0005520978,0.0005862061,0.0005964552,0.0005294635,0.0005034116,0.0005811598,0.0005411145,0.0005253427,0.0005334743,0.0005303446,0.0005677844,0.0005132683,0.0005686923,0.0005794707,0.0005069175,0.000518531,0.0005718071,0.0005305443,0.000532707,0.0005081597,0.0004684794,0.000592883,0.0005583632,0.0006064635,0.0006122141,0.00060229,0.0005746085,0.0005220942,0.0005261266,0.000561622,0.0005486477,0.0004893171,
1693.424,0.0005818435,0.0005759409,0.0006228523,0.000595301,0.0006537224,0.0006079911,0.0006317872,0.0005901711,0.0006287062,0.0006189775,0.0006509571,0.0006127169,0.0006668355,0.0006477241,0.0006167687,0.0006306029,0.0005708458,0.0005688025,0.0006196016,0.000670125,0.000613765,0.000624975,0.0006401717,0.0006660025,0.0006166042,0.0006999621,0.0006374684,0.0006369323,0.0006844263,0.0006161272,0.0006205745,0.0006161571,0.0005956578,0.0006075916,0.000593753,0.0006283852,0.0006332001,0.0005947265,0.0006421288,0.0006613573,0.0006209459,0.0006923556,0.0006822825,0.0006180149,0.0006372093,0.0006468346,0.0006526242,0.0006731063,0.0006527036,0.000668244,0.0006182716,0.0006389144,0.0006068861,0.0006471975,0.0006388131,0.0006383191,0.0006871364,0.0006383106,0.0006262692,0.0005993203,0.0006278747,0.0006215912,0.0006184317,0.0005999019,0.0005818065,0.0006403836,0.00063666,0.0006145822,0.0006199346,0.0006976115,0.0006844258,0.0006203018,0.0006051039,0.0006878961,0.0006246199,0.0006355154,0.0006083139,0.000616535,0.0006476035,0.0005850065,0.0006361755,0.0006462387,0.0006239235,0.0006301028,0.0006623847,0.0006252102,0.0006446026,0.0006094687,0.0005524418,0.0007010301,0.0006544896,0.0006923187,0.0006833649,0.0006708826,0.0006881424,0.0006182932,0.0006297167,0.0006577012,0.0006357186,0.0005720167,
1689.567,0.0006641239,0.0006249661,0.0006877506,0.0006396332,0.0007212188,0.0006598575,0.000682771,0.0006771705,0.0007090715,0.0006956948,0.0006942359,0.0006851676,0.000706555,0.0007031533,0.000678742,0.000712514,0.0006890068,0.0006603978,0.0007133073,0.0007300415,0.0006686553,0.00069929,0.0006972409,0.0007307045,0.0006933727,0.0007553636,0.0006812805,0.0006989253,0.000749093,0.0006773997,0.0007065668,0.0006811125,0.0006606277,0.0007115259,0.000640813,0.0007019396,0.0006795755,0.0006404337,0.0006898604,0.0007363258,0.0007046478,0.0007551482,0.0007380844,0.0006900735,0.0007163458,0.0007352086,0.0007422101,0.0007265015,0.0007309192,0.0007136096,0.0006757748,0.0006991889,0.0006889011,0.0006985239,0.0006925976,0.0007251872,0.0007742394,0.0007265858,0.0007283557,0.0006685195,0.0007238755,0.0007069146,0.0007021357,0.0006381967,0.0006637286,0.0007067653,0.0007049991,0.0006794783,0.0006742464,0.0007685102,0.000748609,0.0007104016,0.0007033148,0.000765985,0.0006938569,0.0007482481,0.0006942034,0.0006921077,0.0006994645,0.0006553128,0.0007110949,0.0007074769,0.0007138138,0.0007372086,0.0007357029,0.0007022308,0.0007390318,0.0006717647,0.0006428758,0.0007634604,0.0007091705,0.0007529477,0.0007324954,0.0007196008,0.0007597396,0.0007053944,0.0007205063,0.0007375244,0.0007175474,0.0006715495,
1685.709,0.0007266488,0.0006965164,0.0007517193,0.0007130863,0.0007799389,0.0007108628,0.0007522975,0.0007878986,0.000790895,0.0007772591,0.0007727282,0.0007665061,0.0007674266,0.0007916943,0.0007776305,0.0007902914,0.0008204853,0.0007802074,0.0008307238,0.0008083442,0.0007654571,0.0007895113,0.0007731278,0.0008037001,0.0007885965,0.00081538,0.0007767942,0.000776605,0.0008118173,0.0007461538,0.0008009679,0.0007574168,0.0007347594,0.0008413375,0.0007335878,0.0007763489,0.0007507438,0.0007348274,0.0007752434,0.0008444698,0.0008003782,0.000824384,0.000806491,0.0007768782,0.0008008144,0.000813267,0.0008236303,0.0008089443,0.000805651,0.0007664064,0.0007755387,0.0007711174,0.0007895688,0.0007756212,0.0007666064,0.0008380759,0.0008535252,0.0007826904,0.0008272914,0.000767461,0.0008413037,0.0008230309,0.0008002738,0.0007430165,0.0007492563,0.0007793879,0.0007834989,0.000780214,0.0007611535,0.0008429523,0.0008366414,0.0007994794,0.0008179509,0.000855176,0.0007981334,0.0008532788,0.0008002655,0.000798766,0.0007767788,0.0007610718,0.0007999138,0.0007908434,0.0008232575,0.0008272849,0.0008185825,0.0007969902,0.0008330696,0.000751057,0.0007554838,0.0008133801,0.0007856565,0.0008192224,0.0008112356,0.0008050345,0.0008253601,0.0008122316,0.000796224,0.0008209405,0.0008154202,0.0008078448,
1681.852,0.000791556,0.0008192901,0.0008521393,0.0008122334,0.0008646313,0.0007905989,0.0008566442,0.0008861063,0.000873438,0.0008546521,0.0008815532,0.0008630729,0.000856265,0.0009074086,0.0008970457,0.0008701286,0.0009399918,0.0009001033,0.0009484096,0.0009067009,0.0008729554,0.0008952064,0.0008706214,0.0009127352,0.0008821964,0.0008948163,0.0009236575,0.0008824449,0.0008850674,0.0008483634,0.0008999566,0.0008534078,0.0008339628,0.0009452656,0.0008651539,0.0008771826,0.000874861,0.0008602765,0.0008986439,0.0009588441,0.000923815,0.0009181633,0.0009131458,0.0008730181,0.0008904506,0.0009012565,0.0009261477,0.0009258733,0.000878703,0.0008865355,0.0009026828,0.0008648774,0.0009010388,0.0008747057,0.0008750714,0.0009544666,0.0009216868,0.0008413781,0.0009272639,0.0008819751,0.0009555043,0.0009443672,0.0009085669,0.0008913352,0.0008756911,0.0008737188,0.0008814934,0.0009072906,0.0008900917,0.0009340413,0.0009418715,0.0008930154,0.000931211,0.0009629712,0.0009140892,0.0009250947,0.0009185437,0.0009369955,0.000882175,0.00087951,0.0008859698,0.0008906738,0.0009412329,0.0009229245,0.0009106105,0.0009168598,0.0009355692,0.0008562789,0.0008776059,0.0008967625,0.0009077166,0.0009006589,0.000912328,0.0009254179,0.0009133152,0.0009143848,0.0008925025,0.0009111317,0.0009208224,0.0009489086,
1677.994,0.0008816273,0.000949893,0.0009824567,0.0009184199,0.0009581426,0.0009280291,0.0009704069,0.000980905,0.0009731019,0.0009459839,0.0009908272,0.0009795459,0.0009679824,0.001012877,0.001029138,0.0009664499,0.001043071,0.0009981801,0.001047758,0.001013343,0.0009764624,0.001005064,0.0009834487,0.001040744,0.0009890361,0.001003508,0.001075535,0.0009974,0.0009758705,0.000977352,0.001013551,0.0009695446,0.0009823912,0.001016275,0.0009960985,0.0009982316,0.001020075,0.0009974062,0.001039345,0.00105271,0.001046309,0.001029568,0.00104775,0.0009754592,0.0009900805,0.001021464,0.001034456,0.001038548,0.0009933574,0.00103852,0.001028866,0.0009858279,0.001022861,0.001004958,0.001005064,0.001048201,0.001001641,0.0009654753,0.001031311,0.001000804,0.001064361,0.001049357,0.001039636,0.001032332,0.001040122,0.0009980694,0.001003844,0.001019476,0.001041821,0.001040309,0.001049387,0.001020922,0.001032854,0.00106894,0.00101917,0.0009887214,0.001063074,0.00107115,0.001006333,0.0009903879,0.0009870812,0.001019475,0.001048348,0.001052452,0.001034283,0.001053124,0.001041921,0.0009820586,0.001000803,0.001027147,0.001051116,0.001014596,0.001033556,0.001068201,0.001020795,0.001010073,0.001031607,0.00102139,0.001030038,0.001072389,
1674.137,0.001015215,0.00107327,0.001115054,0.001056792,0.00106677,0.001117213,0.001087613,0.001128258,0.00110541,0.001094204,0.001126543,0.00112135,0.001117075,0.001110545,0.001179185,0.001091719,0.001147915,0.001098293,0.001165992,0.001148969,0.001142171,0.001138325,0.001133404,0.001178617,0.001144639,0.001145488,0.001221583,0.001135391,0.001118444,0.001139074,0.001170426,0.001121174,0.001163057,0.001133197,0.0011246,0.001140047,0.001167398,0.001152908,0.001196845,0.001170638,0.001161712,0.001169908,0.001204637,0.001117829,0.001128647,0.001197916,0.001164256,0.001174086,0.001171503,0.001196364,0.001180502,0.001150025,0.001159336,0.001179766,0.001156236,0.001154092,0.001140824,0.001149738,0.001175368,0.001151326,0.001203006,0.001170046,0.001213512,0.001166735,0.001218522,0.001162188,0.001160559,0.001149455,0.001190724,0.00117864,0.00118645,0.001197733,0.001155539,0.001201979,0.001149139,0.001104728,0.001234945,0.001217712,0.001180012,0.0011354,0.001135769,0.001198671,0.00118344,0.001218704,0.00120189,0.00122281,0.001183855,0.001153352,0.001137089,0.001199657,0.001207909,0.001176973,0.00120292,0.001243684,0.001163369,0.00115056,0.001209341,0.001165713,0.001167311,0.001201563,
1670.279,0.001221971,0.001253195,0.001269993,0.001279969,0.001253648,0.001349335,0.001260227,0.001347782,0.001314463,0.001314673,0.001333849,0.001322397,0.001331428,0.001266442,0.001348008,0.001280241,0.001319546,0.001257425,0.001353643,0.001334563,0.00139817,0.00133986,0.001339684,0.001359456,0.00136797,0.001340955,0.001403627,0.001341455,0.001354643,0.001369118,0.001393154,0.001332432,0.001368394,0.001338655,0.001313645,0.001338778,0.001353247,0.001363597,0.001396987,0.001372848,0.001339229,0.001373639,0.001402981,0.001354926,0.001347821,0.001439907,0.001367369,0.001382936,0.001393972,0.001409693,0.001399918,0.001386348,0.001345024,0.001406589,0.001371282,0.001341451,0.001369268,0.001363372,0.001398131,0.001380028,0.001411706,0.001366193,0.001445936,0.001355633,0.001426106,0.001389395,0.00137474,0.001370648,0.001377293,0.001385017,0.001396237,0.001432907,0.001357141,0.001427849,0.001360083,0.001331527,0.00144269,0.001441186,0.001421058,0.001370239,0.00136041,0.001433013,0.001413689,0.001438746,0.001415645,0.001455003,0.001420566,0.001398447,0.001334681,0.001430107,0.001416095,0.001406478,0.001426932,0.001475597,0.001378402,0.001372807,0.001443294,0.001391009,0.001385236,0.001398394,
1666.422,0.001517019,0.001529777,0.00151938,0.001586981,0.001554175,0.001622928,0.001538108,0.001623722,0.001629418,0.001605223,0.001632388,0.001613542,0.001628804,0.001547325,0.001585966,0.001558928,0.001590564,0.001540739,0.00163066,0.001593192,0.001700038,0.001637262,0.001635403,0.001637409,0.001666325,0.001629115,0.001657679,0.001635388,0.001684112,0.001674941,0.001683022,0.001633895,0.001648732,0.001624048,0.001610447,0.001638731,0.001636958,0.001671022,0.001665824,0.001683627,0.001642588,0.001671665,0.00167026,0.0016934,0.001658299,0.001742978,0.00168687,0.001678116,0.001688348,0.001697926,0.001703677,0.001708119,0.001645145,0.001701447,0.001695339,0.001648117,0.001702653,0.001651243,0.001719759,0.001710569,0.001726162,0.00166994,0.001750258,0.001658175,0.00170456,0.001691286,0.001667211,0.001695682,0.001673698,0.001703277,0.00169272,0.001741518,0.001672679,0.001757674,0.001685331,0.001691601,0.001735324,0.001759153,0.001719245,0.00171078,0.001691721,0.001739089,0.001750641,0.001735965,0.001708519,0.001761877,0.001756367,0.001730718,0.00165454,0.001743647,0.001718213,0.001726181,0.001711848,0.0017714,0.001690618,0.001691418,0.001762206,0.001741472,0.001729722,0.001713412,
