Wavelength [nm],Absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,
1038.000,0.1726508,-0.2687793,-0.375391,0.0892086,0.1551332,0.3727484,0.3298159,0.3999262,0.04869604,0.1565056,0.0144968,0.3707442,-0.2420382,0.1056023,-0.1149302,-0.1568403,0.03634357,-0.2974229,0.2119308,0.01820612,0.01177216,-0.2820516,0.02880478,0.4571867,0.6333127,-0.2437706,0.2254906,0.1714382,0.03896618,0.6334739,0.6394806,0.1831784,0.5160971,0.2362895,0.2956781,0.3758211,0.204391,-0.2659388,0.3463941,0.3526468,0.2496686,0.1750488,0.1986141,0.3307695,-0.09618044,0.1943088,0.3844514,0.257822,0.07612133,0.5330973,0.5411439,0.2880526,0.3312283,0.706738,0.1964459,0.2868705,0.325634,0.5453992,0.5368013,0.6706963,0.5194955,0.5171452,0.649087,0.6413732,0.1847429,0.4330711,0.4521523,0.5302782,0.5131335,0.5719757,0.2925353,0.4881635,0.3981915,0.03948593,0.5126543,0.5383339,0.264946,0.5724912,0.1304526,0.6108131,0.4113541,0.4811621,0.3621974,0.3827124,0.5626049,0.4783626,0.4282589,0.4624686,0.4839988,0.2221093,0.7675104,0.1350222,0.1645312,0.5463295,0.5816426,0.3074317,0.5054059,0.02749491,0.2972593,-0.04995441,0.2293983,0.3559456,0.3076687,0.1317334,0.1868663,0.08146811,0.04366112,-0.2232275,-0.2925773,0.02582073,0.2876649,0.2848225,-0.1714101,-0.1877608,0.06567097,0.003204823,-0.2415318,-0.001609802,-0.2649279,-0.1337857,-0.1989002,-0.1194844,-0.1072268,-0.3506608,0.04487848,-0.07565641,-0.1773672,-0.2495313,-0.3560596,-0.01451492,0.2936387,-0.2781591,-0.2040887,0.1661539,0.2195792,0.2219667,-0.3450413,-0.1930823,-0.1330085,-0.2457128,-0.182281,-0.3714223,-0.1798744,-0.02548695,-0.253644,-0.3012853,-0.2000103,-0.2249708,-1.027369,-0.2401161,-0.2975569,-0.3231015,-0.2429619,-0.2060919,-0.2337117,-0.4687715,-0.27985,-0.3936815,-0.05808115,-0.3029914,-0.3912964,-0.2930408,-0.3507586,-0.3194585,-0.3808818,-0.4485283,-0.4203935,-0.4672384,-0.3886523,-0.3487024,-0.2977157,-0.1997037,-0.3767233,-0.335454,-0.2907205,-0.2559109,-0.3865085,-0.3358917,-0.2981033,-0.3718123,-0.3602242,
1039.000,0.116498,-0.05766106,0.6612267,0.6548367,0.003854752,0.2724247,0.5877643,0.2672825,0.3284221,0.1344585,-0.07515192,0.2312412,0.381772,0.7674499,0.7342577,0.01109171,-0.004187107,0.1907916,0.2433562,0.3287458,0.2188935,0.2588091,0.03423643,0.3398643,0.8064561,-0.01727057,0.1071401,0.6753273,0.07378054,0.3995395,0.5509014,0.1018147,0.2304935,0.1243663,0.3146968,0.1548738,0.224453,0.1200118,0.2122774,0.03760338,-0.04286337,0.1975656,-0.2800632,-0.1380324,0.472826,0.03072977,0.2283473,-0.0336957,0.06977654,0.4624147,-0.1240072,-0.07015228,0.2377181,0.2980509,0.1387343,0.5241542,-0.03265333,0.05493069,-0.04187298,0.2957063,0.01629114,0.1800551,0.4019442,0.3182797,-0.04966879,0.3863754,0.08285522,0.3253927,0.1060143,0.07600689,0.3758798,0.02980471,-0.1764336,0.1072545,-0.05748749,0.01920938,0.1227365,0.06233931,-0.08577156,0.008519173,0.04813433,0.04875946,0.008681297,0.05090046,-0.2201214,0.1237631,0.01025152,0.07797098,0.02078056,-0.0406723,0.0851903,-0.01844883,-0.1325111,0.04903507,-0.2078795,-0.03190804,-0.008497238,0.04995012,-0.0003976822,0.1618886,0.07185507,0.03023767,0.04233885,-0.1281581,-0.1203914,-0.2273965,-0.01629543,-0.1660624,-0.2133775,-0.1406083,0.03519535,0.008439541,-0.2752662,-0.269887,-0.06571054,-0.236629,-0.1325274,-0.1165638,-0.1905732,0.07496929,-0.2438779,-0.2100015,-0.1978011,-0.2529087,-0.2383566,-0.2006717,-0.182785,-0.2398853,-0.2235055,-0.2408853,-0.08852577,-0.1496162,-0.25562,-0.139812,0.062994,-0.1191201,-0.2042165,-0.1466331,-0.3181267,-0.3376408,-0.2332401,-0.1738324,-0.1511002,-0.248044,-0.3211312,-0.2667603,-0.1879501,-0.2997141,-0.9720244,-0.2339454,-0.2277026,-0.2369781,-0.2177753,-0.3725657,-0.3311648,-0.3128772,-0.3930688,-0.2453876,-0.2740388,-0.2465158,-0.2703981,-0.2611737,-0.30439,-0.2784033,-0.2873335,-0.3535204,-0.3560824,-0.3394828,-0.3181753,-0.2910776,-0.2772923,-0.1256537,-0.2845359,-0.3710036,-0.3413134,-0.2688909,-0.3212023,-0.380867,-0.2957649,-0.2449489,-0.2358866,
1040.000,0,0,0,0,0,0,0,0,-0.4771214,-0.4771214,-0.6020603,0,0,0,0,0,-0.3010302,-0.6020603,0,0,-0.3010302,-0.3010302,0,-0.3010302,0,0,0,0,0,0,0,0,-0.3010302,-0.6020603,-0.3010302,0,0,-0.6020603,-0.4771214,0,-0.3010302,0,0,0,-0.3010302,-0.6989703,0,-0.4771214,0,-0.4771214,-0.3010302,-0.6020603,-0.3010302,-0.3010302,0,-0.4771214,-0.6020603,-0.4771214,-0.3010302,-0.3010302,-0.4771214,-0.4771214,-0.3010302,-0.3010302,0,-0.8450985,-0.6020603,-0.4771214,-0.6989703,-0.6020603,-0.6020603,-0.4771214,-0.3010302,-0.6989703,-0.4771214,-0.4771214,-0.7781515,-0.4771214,-0.4771214,-0.4771214,-0.6020603,-0.6989703,-0.6989703,-0.6020603,0,-0.9542427,-0.6989703,-0.90309,-0.7781515,-0.7781515,-0.4771214,-0.3010302,-0.6020603,-0.7781515,-0.6020603,-0.7781515,-0.6020603,-0.7781515,-0.7781515,-1.146128,-0.9542427,-0.6989703,-0.8450985,-0.90309,-0.90309,-0.6989703,-0.8450985,-0.7781515,-0.90309,-0.6020603,-0.7781515,-0.8450985,-0.8450985,-0.90309,-0.9542427,-0.6989703,-1.041393,-0.8450985,-1,-0.8450985,-0.90309,-1.041393,-0.90309,-1,-1.041393,-0.9542427,-0.9542427,-0.90309,-0.8450985,-0.90309,-1.041393,-1.113944,-0.8450985,-0.8450985,-0.9542427,-0.9542427,-0.9542427,-1,-1,-0.9542427,-0.8450985,-1.113944,-1.041393,-1,-0.90309,-1.041393,-1.041393,-1.041393,-0.8590932,-1,-0.90309,-1.113944,-0.90309,-0.90309,-1.041393,-1.041393,-1,-1.079182,-1.079182,-1.041393,-1.113944,-1.113944,-1,-0.9542427,-1.041393,-1.041393,-1.113944,-1.041393,-1.146128,-1.113944,-1.041393,-1.20412,-1.079182,-0.9542427,-1.041393,-1.146128,-1.146128,-1,-1.079182,-1.176092,-1.113944,
1041.000,-0.09051514,-0.09612179,-0.1018906,-0.0716548,0.06898022,-0.07575035,-0.04207182,-0.01348543,-0.08389187,-0.2482586,-0.4264541,-0.05617094,-0.6061268,-0.5287442,-0.4807715,-0.3273845,-0.4405556,-0.01080656,-0.333096,0.06094646,-0.7186737,0.08476686,-0.2261257,0.0801487,-0.3010392,-0.05317068,-0.03862953,0.006927967,-0.03689003,-0.147522,-0.008831501,-0.2228947,-0.4859052,0.02850819,0.1146097,-0.3386497,-0.2031922,0.1414742,-0.2716241,-0.01005363,-0.6096077,-0.05382252,-0.6402483,-0.0436964,0.1521335,-0.4872174,0.06464911,-0.1446462,0.07102251,0.03509426,-0.3042707,0.07152462,-0.6754131,-0.4018145,-0.4639564,-0.4695249,-0.2889767,-0.6816254,-0.1480551,-0.4019423,-0.5533109,-0.4606853,-0.792665,0.08276701,-0.4633622,-0.5351477,-0.7291827,-0.5735741,-0.5271111,-0.5950665,-0.2534108,-0.2774291,-0.7134123,-0.2497191,-0.618515,-0.384789,-0.6225452,-0.7004251,-0.6536207,-0.4640326,-0.5280681,-0.607511,-0.5286069,-0.6668668,-0.733685,-0.3939753,-0.5567012,-0.7206187,-0.5608282,-0.5673618,-0.7169342,-0.8857284,-0.6385942,-0.586246,-0.5730777,-0.7260199,-0.7521458,-0.6550484,-0.498105,-0.6801591,-0.6221118,-0.515976,-0.7575407,-0.6785054,-0.5793319,-0.6446457,-0.6676512,-0.7699032,-0.7833419,-0.7689037,-0.7837639,-0.8358297,-0.8568563,-0.7884898,-0.6899395,-0.9646626,-0.7553029,-0.8325,-1.018043,-0.7107005,-0.8689051,-0.7902241,-0.8703456,-0.8335075,-0.8447385,-0.7602983,-0.8095446,-0.801393,-0.7633653,-0.7691083,-0.8343239,-0.8874555,-0.8466821,-0.9232936,-1.020226,-1.003534,-0.864934,-0.8384504,-0.8224092,-0.892643,-1.025104,-0.908186,-0.911808,-0.8707757,-0.9937649,-0.7815514,-0.9510336,-0.8009415,-0.7026706,-0.9747038,-0.9733229,-0.9830985,-1.032222,-1.009582,-0.9433427,-0.9364266,-1.079954,-1.012189,-1.110134,-0.9560118,-0.9249525,-1.01238,-1.043522,-1.020537,-0.9580293,-1.000805,-1.00656,-0.9158778,-1.013603,-0.9898849,-1.047576,-0.9360557,-0.9977198,-1.011853,-1.024907,-1.004318,-0.9192004,-1.038429,-1.104613,-0.8186355,-0.9778523,
1042.000,-0.11096,0.2626882,0.1611066,0.2542944,0.2635045,0.1663876,-0.1149054,0.1423588,-0.362431,0.318821,0.1390324,-0.09236526,0.2993832,0.2409377,-0.1460094,0.05247498,-0.03576469,0.2000504,0.1247492,0.4724889,0.1119962,0.5058689,0.5618901,0.4714613,-0.05229044,-0.09174442,0.3342705,0.1181855,0.293726,-0.1388369,0.1045532,0.5565519,-0.05094862,-0.1803513,0.2349958,-0.2120924,0.3656201,0.2789478,0.05622196,0.05690193,0.5886283,0.002345085,-0.2472701,0.2989554,-0.01753521,0.3505583,0.2578001,0.3166056,0.2414651,-0.3208237,0.04419088,-0.09310722,0.01381063,-0.3303757,-0.1169491,0.2790599,0.3242698,0.393836,0.1211929,0.1203685,0.2492533,-0.1075544,-0.1306658,0.453186,0.3090072,0.2213888,0.03445292,0.4589214,-0.02348185,-0.09955072,0.08491755,0.08150244,-0.2622795,0.1511583,-0.1317596,0.1150799,0.190712,0.276762,-0.356164,0.02839899,-0.16782,0.004934788,0.2433381,-0.1099324,0.3155379,-0.06032562,-0.03798199,-0.231595,-0.2542872,-0.5354118,-0.2572689,-0.1563988,-0.3387737,-0.04583216,-0.3231792,-0.3176632,-0.2895732,0.04764366,0.01507854,-0.5084152,-0.4357724,-0.3665271,-0.01881886,0.07125473,-0.3210273,-0.2255807,-0.3339024,-0.321228,0.1170964,-0.3687763,-0.2406697,-0.3959322,-0.4111991,-0.5231271,-0.4155889,-0.3079147,-0.4544291,-0.08597136,-0.2753372,-0.3440509,-0.4528122,-0.4095993,-0.4511733,-0.5801239,-0.3706198,-0.08679533,-0.5201292,-0.3187399,-0.3085165,-0.5024076,-0.4762802,-0.508492,-0.3416677,-0.579267,-0.5074081,-0.5021915,-0.2590952,-0.424408,-0.3612547,-0.4391832,-0.4113827,-0.4004841,-0.2883697,-0.4474168,-0.3939295,-0.5802107,-0.5506387,-0.5260344,-0.5565653,-0.4409151,-0.4769487,-0.5182505,-0.5625725,-0.4634252,-0.4413466,-0.5460653,-0.5751386,-0.5319915,-0.5704026,-0.670423,-0.4915733,-0.62568,-0.6212025,-0.6113372,-0.4869132,-0.574152,-0.6940241,-0.557302,-0.6231632,-0.583478,-0.5497308,-0.5005603,-0.5408354,-0.5917945,-0.536849,-0.5720396,-0.6143355,-0.5649672,-0.6735277,-0.5204144,-0.5440078,
1043.000,-0.4429231,-0.4230294,-0.2962985,-0.4125018,-0.4921899,0.1626167,-0.4709134,-0.2229476,-0.4216471,0.07111216,-0.5955892,-0.04842854,-0.1798387,-0.4235482,-0.3585477,-0.01530886,-0.6507926,-0.1558423,-0.524343,0.0778718,0.1504693,-0.1918402,-0.2194347,0.04979563,-0.6237135,-0.04976988,-0.1913524,-0.02854776,0.08572006,-0.2392917,-0.7025671,-0.1997213,-0.1181827,-0.5293565,-0.3667917,-0.0591712,-0.2336102,-0.009010315,-0.2088509,-0.3283443,-0.1316113,0.02028227,-0.3473845,0.06769228,-0.2239828,0.06444311,-0.4734173,0.006491661,-0.3433418,-0.1780677,-0.01916456,-0.02958775,-0.00820303,-0.1679306,-0.04523468,-0.1224947,0.0483861,0.002122402,-0.3395309,-0.6378045,-0.3818383,-0.1287951,-0.682838,0.1223459,-0.3178954,-0.2996912,-0.5204072,-0.5442815,-0.3435793,-0.08487415,-0.6002622,-0.2143722,-0.2249784,-0.07126474,-0.116281,-0.3988485,-0.3853812,-0.6093745,-0.04192066,-0.4634981,-0.1789579,-0.4783969,-0.4554858,-0.7450428,-0.6172037,-0.1938949,-0.1714301,-0.8730774,-0.5834231,-0.514195,-0.4033093,-0.7311888,-0.1359506,-0.4930639,-0.1104002,-0.7500687,-0.1474328,-0.7334814,-0.4144936,-0.1456056,-0.6864872,-0.6381097,-0.5502005,-0.4065762,-0.7115002,-0.8906794,-0.5310588,-0.8447733,-0.805676,-0.6078286,-0.6748366,-0.8882442,-0.7541223,-0.8309803,-0.7520723,-0.9576335,-0.7117634,-0.7803493,-0.9887376,-0.6841955,-0.8116894,-0.6941295,-0.8204637,-0.6273665,-0.9098048,-0.8068261,-0.7293348,-0.8702469,-0.7992806,-0.8591657,-0.8754764,-0.8768363,-0.8221211,-0.7454791,-0.9675407,-0.812449,-0.9843874,-0.9235287,-0.8350286,-0.9754796,-0.9737353,-1.112248,-0.8652396,-0.9051137,-0.9155931,-0.6910028,-0.8877234,-0.8619695,-0.7981091,-0.9843788,-1.02108,-0.9220519,-0.8538814,-0.9319425,-1.00193,-0.9891219,-0.8146567,-1.010736,-0.8169966,-0.8004503,-0.9651194,-0.8775525,-0.9794192,-0.9223747,-0.8366051,-0.8816719,-0.9469314,-0.9227324,-0.9529276,-0.9800897,-1.084904,-0.9380708,-0.9790149,-0.8878646,-1.053613,-0.9846926,-0.8051038,-0.9084373,-0.8969002,-0.9571347,-1.063275,
1044.000,0.5742416,0.5758939,0.5717854,0.5687327,0.5774012,0.1081285,0.2874794,0.1184902,0.2742434,0.5933318,0.5685472,0.5890584,0.5847769,0.5754647,0.5926008,0.5978842,0.2693706,0.5794878,0.5791912,0.3020597,0.1203241,0.5786939,0.5912089,0.5968471,0.5861769,0.5906005,0.5928798,0.6031394,0.5860214,0.5875249,0.2789841,0.5780158,0.3008232,0.5839028,0.6005964,0.2996664,0.1066256,0.3025513,0.1144266,0.5878115,-0.0217371,0.3047895,0.2934785,0.5994606,0.6103477,0.5950241,0.2911825,0.1280384,0.583601,0.6041527,0.6031909,-0.003300667,0.5954766,0.1339512,0.1208425,0.6084042,-0.1768723,0.1213923,-0.1034923,0.5947237,0.300694,0.1331167,0.2954869,-0.0008473396,0.1242776,0.5985818,0.1228023,0.2902145,-0.001964569,0.3082385,0.2984424,0.6129112,-0.3589768,-0.08478165,-0.2252898,0.005352974,0.009465218,-0.1169066,-0.3402867,0.01216221,0.1414633,-0.1772413,-0.3017559,-0.2465324,0.1146722,-0.1562538,-0.3346329,-0.01372957,0.1265912,-0.2979026,-0.1661019,-0.2538958,-0.3338723,-0.2445803,-0.3412738,-0.1026597,-0.1584773,-0.2483392,-0.3405409,-0.2241955,-0.3981123,-0.3485003,-0.1774254,-0.2924609,-0.3020291,-0.1008763,-0.2492495,-0.007217884,-0.000453949,-0.4374971,-0.1740232,-0.1816845,-0.003667831,-0.4025736,-0.4031448,-0.250761,0.0008125305,-0.4073272,0.1173778,-0.436605,-0.4836121,-0.3544226,-0.4427528,-0.3495159,-0.3634758,-0.3046045,-0.3065443,-0.3042464,-0.3028622,-0.5181298,-0.3520217,-0.4448714,-0.3051643,-0.3539767,-0.2522268,-0.3545785,-0.4038663,-0.4508929,-0.4027805,-0.4828486,-0.5215983,-0.3673739,-0.2449055,-0.5865741,-0.4471631,-0.4784079,-0.444416,-0.3990235,-0.5966344,-0.5205255,-0.4854913,-0.407002,-0.4027939,-0.5180621,-0.4042692,-0.484705,-0.4826612,-0.4096389,-0.6049876,-0.5460882,-0.5464907,-0.4792175,-0.4509654,-0.4817238,-0.5157995,-0.4806004,-0.5495811,-0.5173831,-0.483489,-0.4450922,-0.4875526,-0.5487943,-0.5809517,-0.5157943,-0.4461708,-0.4512773,-0.5744843,-0.5555382,-0.6071219,-0.5445023,-0.4010692,
1045.000,0.2911263,0.04179239,0.3268528,0.315907,0.3531346,0.3787251,-0.07601309,0.07308292,0.3253036,0.09476089,0.3242803,0.3763108,0.07577801,0.03103161,0.199594,-0.1108789,0.3261089,0.4208202,0.07867813,-0.2623978,0.2690468,0.3654313,-0.2527905,0.1924434,-0.06482363,0.4305663,0.03334379,-0.1632094,0.3732133,0.1192822,-0.08486366,0.3289833,-0.07885456,0.04030132,-0.3423748,0.2350435,0.475317,-0.1505685,-0.05506039,0.05964565,0.4271631,-0.05765915,-0.04880762,-0.002101421,-0.3702807,0.1458097,-0.1620398,0.1174898,0.4075727,-0.0335536,0.06256771,0.1627936,0.1046472,-0.02935553,0.1346192,-0.06515551,0.2963929,0.1894469,0.2710404,0.01718998,-0.212718,-0.02106857,-0.1511159,-0.1545405,-0.01519251,-0.07322979,-0.1122589,-0.07009172,-0.08711624,-0.01520014,-0.1841254,-0.1425672,0.3394098,-0.1708574,-0.2185841,-0.2976604,-0.3364358,-0.1496124,-0.02410173,-0.5722017,-0.3819809,-0.06991053,-0.04732275,-0.2443924,-0.2779408,-0.3075929,-0.2896643,-0.3118601,-0.1698213,-0.3049355,-0.2480402,-0.1351032,-0.232677,-0.3446207,-0.2466755,-0.4358687,-0.4831734,-0.4648094,-0.2129974,-0.3782468,-0.3814883,-0.4956193,-0.4539304,-0.3956876,-0.4206777,-0.6207023,-0.2265663,-0.4351702,-0.4648952,-0.3235302,-0.4280567,-0.4828353,-0.448606,-0.4903145,-0.4787831,-0.5674958,-0.4115348,-0.3788576,-0.6373467,-0.5680766,-0.3963847,-0.5233035,-0.3702979,-0.4513144,-0.5364938,-0.3875008,-0.4227777,-0.5886731,-0.4703617,-0.2540803,-0.4804173,-0.4891305,-0.4950495,-0.473875,-0.5009341,-0.6237235,-0.611721,-0.3972158,-0.5011778,-0.5971079,-0.54282,-0.5067635,-0.6988606,-0.3739362,-0.5055943,-0.6194835,-0.6380196,-0.5172381,-0.9055924,-0.5788074,-0.6469193,-0.6070399,-0.5131669,-0.5813279,-0.6729503,-0.6566491,-0.5719938,-0.5723152,-0.6100187,-0.5512657,-0.5406985,-0.6747127,-0.4572754,-0.5972052,-0.599453,-0.5825047,-0.6243863,-0.5724807,-0.6569734,-0.6826901,-0.6537991,-0.6476984,-0.6856022,-0.6533489,-0.7014799,-0.4716544,-0.5043597,-0.550034,-0.6720886,-0.6415586,-0.7038307,
1046.000,-0.04604673,0.06831598,-0.01392651,0.04415417,0.3569808,0.1173072,0.3115425,0.7019906,-0.05696917,0.3361964,-0.02834368,0.2753711,0.09226704,0.1830568,0.5409222,0.2033167,0.07345533,0.1867976,0.33812,0.277298,0.4091601,-0.08738327,0.1592302,0.666595,0.1795483,0.2243929,0.5662775,0.1905308,0.2797689,0.4947615,0.305583,0.2723508,0.2210293,-0.06390715,-0.0161972,0.6146064,0.1770515,0.04904652,0.3157802,0.2748966,0.2881861,0.7637343,0.433156,0.1738911,0.3558521,0.301496,0.04018354,0.3575654,0.3380127,0.5407009,0.3918071,-0.02564383,0.2328115,0.7264385,0.1265025,0.5277562,0.4870081,0.4097357,0.6034794,0.7355895,0.547739,0.6512456,0.7031007,0.1130619,0.4691596,0.5192032,0.5305352,0.7283955,0.5066824,0.3714862,0.2304273,0.4539452,0.1710033,0.7594013,0.2931876,0.4072919,0.6316657,0.1398034,0.294754,0.2379122,0.2231102,0.4183474,0.3221064,0.3030734,-0.0190382,0.6344271,0.2758236,0.3467774,0.3946419,0.2333045,0.4147601,0.2265735,0.5384459,-0.2329626,-0.1223316,-0.05477476,-0.05916023,-0.04366159,0.2591896,0.1662898,0.1583948,0.0762167,0.1666217,-0.1021714,-0.03486109,-0.1638002,-0.01955175,0.02644968,0.08001471,0.06663895,-0.06172848,0.07306814,-0.01035643,0.001376152,-0.2065101,-0.09895897,0.001908779,-0.1394324,-0.05025053,-0.2768807,-0.06848574,-0.164371,0.05629206,-0.01819324,-0.345068,0.02324581,-0.1484747,-0.2582726,0.05919313,0.1839304,0.0393548,-0.2539091,-0.1474323,-0.2703242,-0.1015964,-0.1813951,-0.3017769,-0.3359871,-0.1598845,-0.3524151,-0.3692164,-0.2669454,-0.2205501,-0.2473712,-0.410358,-0.3403301,-0.2691441,-0.03744984,-0.7745872,-0.3488512,-0.3265676,-0.4215198,-0.2528834,-0.3226199,-0.2672262,-0.4529638,-0.4091525,-0.2612529,-0.3623619,-0.3802166,0.03410196,-0.2836723,-0.3666739,-0.3426657,-0.4153008,-0.2235203,-0.4427466,-0.3805294,-0.4335661,-0.3757434,-0.4015169,-0.3506436,-0.3333478,-0.3093247,-0.290875,-0.4887152,-0.2499232,-0.6363425,-0.436089,-0.2914863,-0.2794642,
1047.000,0.1760292,0.3516717,0.630125,0.2331548,0.2967782,0.7784042,0.3590784,0.312428,0.1762648,0.685637,0.6921606,0.781621,0.5950546,0.7504783,0.1326194,0.7345295,0.7976232,0.2351189,0.6986251,0.7641892,0.1925364,0.3041372,0.7918577,0.4836407,-0.01844692,0.6734681,0.1250472,0.01361704,0.7561035,0.3461347,0.4546084,0.3086448,0.5201817,0.1734548,0.5159416,0.7514272,0.2006478,0.3282161,0.2717009,0.5181584,0.5491195,-0.0001301765,0.1103783,-0.1418929,0.3647051,0.4168363,0.3774424,0.2287993,-0.08184004,0.1386199,0.09930134,-0.05010605,0.104846,0.219265,0.1749487,-0.2315555,0.3297753,0.770669,0.7431278,0.20013,0.2536783,0.7271094,0.5163789,0.08163404,0.06199312,-0.1557107,0.420187,0.2579584,0.3627748,-0.1443372,0.01647186,-0.1646285,-0.1962342,0.1107507,0.2092552,0.05482578,-0.0649724,0.1398897,-0.2722073,-0.06519318,-0.1938663,-0.08991146,-0.1641006,-0.323019,0.02744055,-0.143466,-0.3061829,-0.2211342,-0.1794033,-0.3859334,-0.2798924,-0.1204276,-0.269907,-0.1871948,-0.1968927,-0.08823013,-0.1704454,-0.2998805,-0.2858372,-0.4456801,-0.388689,-0.455915,-0.1902704,-0.2182531,-0.261425,-0.3469939,-0.3534865,-0.2599783,-0.2865853,-0.4600215,-0.2539492,-0.08346605,-0.2547331,-0.352098,-0.2452693,-0.2647624,-0.2992558,-0.2127886,-0.2323499,-0.4650707,-0.4612556,-0.2613678,-0.3408093,-0.3686137,-0.2619009,-0.2775249,-0.1918221,-0.3272924,-0.4297094,-0.3793421,-0.4028988,-0.4186487,-0.3948979,-0.3492308,-0.3096094,-0.3585386,-0.4348187,-0.4607382,-0.3927121,-0.2744122,-0.4499817,-0.3360076,-0.3353682,-0.3736305,-0.3542118,-0.4531879,-0.2564483,-0.5307827,-0.8499203,-0.4077468,-0.4876437,-0.4409304,-0.453352,-0.3906441,-0.4350042,-0.4605131,-0.3118596,-0.3070679,-0.5150518,-0.5598373,-0.4596148,-0.5181088,-0.4677954,-0.5017309,-0.5166321,-0.51757,-0.4208145,-0.5136409,-0.4541154,-0.450603,-0.4912519,-0.5430055,-0.4304137,-0.3643384,-0.4810033,-0.4482412,-0.5553241,-0.4518585,-0.4273839,-0.4971142,-0.5426145,
1048.000,-0.3073573,0.03052473,0.01490355,-0.009987354,0.02019548,-0.2879529,-0.4464221,-0.3129392,-0.3047652,0.04787159,-0.551537,-0.4631953,0.04629374,-0.2577643,-0.5926123,-0.2403054,-0.4471941,-0.7024517,0.02817535,-0.4411364,-0.6056633,-0.2884917,-0.4604769,-0.4756207,-0.2907181,-0.647676,-0.488409,0.02028894,-0.4232941,-0.4625459,0.01530409,0.01867008,-0.4456415,-0.01017189,-0.2391849,-0.6568875,-0.5704298,-0.2797098,-0.4779449,-0.4542832,-0.6735973,-0.6407666,-0.002009869,-0.4829431,-0.4677649,-0.5893574,-0.7284203,-0.262095,-0.6149468,-0.7835026,-0.4401441,-0.7580733,-0.6169367,-0.5746722,-0.5758433,-0.5059619,-0.2509065,-0.7063894,-0.7025313,-0.4471736,-0.5952892,-0.6270423,-0.8702302,-0.4615173,-0.6562948,-0.5744739,-0.9165592,-0.871244,-0.7259789,-0.7562871,-0.4451656,-0.8190413,-0.5474434,-0.4430723,-0.7073998,-0.5759635,-0.821125,-0.8490634,-0.6584764,-0.9453611,-0.7387443,-0.8847146,-0.815805,-0.8113317,-1.010767,-0.8454108,-0.5799527,-0.8373284,-0.9682775,-0.7500539,-0.885468,-0.962142,-0.6856494,-0.9623766,-0.9317775,-0.9251747,-0.6634359,-0.811142,-0.8620195,-0.8399911,-0.8291941,0.009906769,-0.749104,-0.8644028,-0.7439137,-0.7604303,-0.8736596,-0.8946605,-1.059743,-0.9682903,-0.9545808,-0.6688061,-0.931849,-1.016501,-0.919724,-1.011745,-1.012399,-1.04281,-1.028704,-0.833735,-0.8926716,-0.970108,-1.076439,-0.92553,-0.9708786,-1.042545,-1.050613,-1.006567,-0.8877501,-0.9551396,-0.8618259,-0.8202772,-0.9409037,-0.8149562,-1.009073,-0.9858527,-1.015948,-1.017146,-1.091167,-1.001896,-0.936193,-1.091387,-1.070033,-1.101285,-1.017931,-1.06379,-1.084857,-1.056999,-0.807991,-1.154499,-1.131333,-1.179505,-1.022714,-1.116939,-1.093884,-1.019388,-1.08117,-1.147552,-1.116223,-0.9861026,-1.024637,-1.083058,-1.126162,-1.093519,-1.12383,-1.017622,-1.082823,-1.129496,-1.010684,-1.081465,-1.123756,-1.060288,-1.095495,-1.085413,-1.145691,-1.051829,-1.013259,-1.116804,-1.073946,-1.014847,-1.023709,
